run,model_name,voxel_size,fold_id,epoch,train_loss,test_loss,aucroc,aps,accuracy,precision,recall,f1
vs_1_linear,linear,1,4,4,0.28450703882462774,0.45785024398411484,0.9151741637331497,0.9325688731823454,0.8112638283607106,0.763952892985151,0.9360100376411543,0.8412743163236538
vs_1_linear,linear,1,4,5,0.2480310363979558,0.4676447013367013,0.9226459373839805,0.9354771012103256,0.8152866242038217,0.7590660705414803,0.958594730238394,0.8472414749098974
vs_1_linear,linear,1,4,6,0.2191581371863713,0.46157706269643284,0.889405284214653,0.9153041791961944,0.8152866242038217,0.7892401552967276,0.8927227101631117,0.8377980571092141
vs_1_linear,linear,1,4,7,0.1956681266332002,0.46368074745987314,0.9049775390616179,0.9234952257339357,0.8226617499161918,0.7804107424960506,0.9297365119196989,0.8485542513598626
vs_1_cnn,cnn,1,0,1,0.4029782560948493,0.18620239909975073,0.9843372564187913,0.9847267939364871,0.9323359401564094,0.8959770114942529,0.9885859226379201,0.9400060295447694
vs_1_cnn,cnn,1,0,2,0.12103036603058348,0.1374570664086077,0.9934496436122635,0.9935011110052254,0.9503570214212853,0.9201409277745156,0.9936588459099556,0.9554878048780487
vs_1_cnn,cnn,1,0,3,0.1036977003041991,0.09533576339580505,0.9949159192720876,0.9947946687347395,0.9653179190751445,0.9461584996975196,0.9917564996829423,0.968421052631579
vs_1_cnn,cnn,1,0,4,0.09006933154224542,0.0832384415354859,0.9953412972773948,0.9956888104740396,0.9710982658959537,0.9739517153748412,0.9720989220038047,0.9730244366867661
vs_1_cnn,cnn,1,0,5,0.07903193413335988,0.0741025181361913,0.9963236182885578,0.996708428726884,0.9734784087045223,0.9722747321991179,0.9784400760938491,0.9753476611883691
vs_1_cnn,cnn,1,0,6,0.07363434819692644,0.06823248657016576,0.9968935783262701,0.9972111084947178,0.9755185311118667,0.9717868338557993,0.9828788839568802,0.9773013871374527
vs_1_cnn,cnn,1,0,7,0.07045574321326037,0.07842428009096106,0.9959819212023273,0.9961443188113611,0.9704182250935056,0.9604449938195303,0.9854153455928979,0.9727699530516432
vs_1_cnn,cnn,1,0,8,0.06976893603409162,0.0810942299084497,0.9963222236065732,0.9967644558526743,0.9646378782726963,0.9521178637200737,0.9835129993658845,0.96756082345602
vs_1_cnn,cnn,1,0,9,0.06237174917687121,0.08260203124643616,0.9966560174948909,0.9969855616588861,0.9707582454947297,0.983149708360337,0.9619530754597336,0.9724358974358974
